**********************************************************************
ENLYZE PortSniffer Tool 2.1 (acc298dbb4a387e03b3404c1812f60e245738d2b)
Copyright 2020-2022 Colin Finck, ENLYZE GmbH <c.finck@enlyze.com>
**********************************************************************

UTC TIMESTAMP           | T |  LEN | DATA
2024-03-12 01:19:31.134 | R |  118 | 02 E1 2B 47 9A 00 00 00 1E 70 14 43 68 47 A4 00 00 00 1E BC DB DF F6 47 AE 00 00 00 1F 0B D2 A1 C0 47 B8 00 00 00 1F 41 4F 99 F0 47 C2 00 00 00 1F 80 1F ED D1 47 CC 00 00 00 1F CA BD 62 43 47 D6 00 00 00 20 11 04 43 6A 47 E0 00 00 00 20 43 EC 21 EE 47 EA 00 00 00 20 7F 1E 11 DB 47 F4 00 00 00 20 C3 C0 69 D0 47 FE 00 00 00 21 09 8D 8E 0D 48 04 00 00 00
2024-03-12 01:19:31.149 | R |  137 | 21 37 4D 3C 71 48 09 00 00 00 21 6B E9 23 60 48 0E 00 00 00 21 A8 40 7C 23 48 13 00 00 00 21 ED 49 98 53 48 18 00 00 00 22 1E 09 C9 1A 48 1D 00 00 00 22 4A E4 34 94 48 22 00 00 00 22 7D D7 55 66 48 27 00 00 00 22 B7 95 B2 18 48 2C 00 00 00 22 F8 E2 7E 9B 48 31 00 00 00 23 21 49 28 36 48 36 00 00 00 23 4A C6 31 70 48 3B 00 00 00 23 79 65 ED AB 48 40 00 00 00 23 AD B0 8F C7 48 45 00 00 00 23 E8 39 56 E4 48 4A
2024-03-12 01:19:31.165 | R |    2 | 00 03
2024-03-12 01:19:31.165 | W |    9 | 02 52 01 10 11 F6 FF 4B 03
2024-03-12 01:19:31.180 | R |  120 | 02 00 00 24 14 CF BC 4A 48 4F 00 00 00 24 39 47 53 FE 48 54 00 00 00 24 61 DF E9 79 48 59 00 00 00 24 8E FC DD 90 48 5E 00 00 00 24 C1 08 F9 1D 48 63 00 00 00 24 F8 76 B0 8C 48 68 00 00 00 25 1A E0 45 B6 48 6D 00 00 00 25 3C B4 C8 49 48 72 00 00 00 25 61 FE CD CB 48 77 00 00 00 25 8B 09 08 87 48 7C 00 00 00 25 B8 22 C8 F7 48 81 00 00 00 25 E9 A0 80 61 48 86
2024-03-12 01:19:31.196 | R |  137 | 00 00 00 26 0F EE 10 15 58 48 8B 00 00 00 26 2D 9A 6E EC 48 90 00 00 00 26 4E 07 D5 83 48 95 00 00 00 26 71 6B B8 CE 48 9A 00 00 00 26 97 FE 86 16 48 9F 00 00 00 26 C1 FC 18 DD 48 A4 00 00 00 26 EF 79 8D 73 48 A9 00 00 00 27 10 10 6D 68 25 48 AE 00 00 00 27 2B 32 5A DD 48 B3 00 00 00 27 48 2F DC 4A 48 B8 00 00 00 27 67 8B F1 D5 48 BD 00 00 00 27 89 6E 95 EB 48 C2 00 00 00 27 AE 01 9B DC 48 C7 00 00 00 27 D5
2024-03-12 01:19:31.201 | R |    2 | 70 03
2024-03-12 01:19:31.201 | W |    9 | 02 52 01 10 12 F5 FF 4B 03
2024-03-12 01:19:31.226 | R |  197 | 02 E2 82 48 CC 00 00 00 27 FF EA 59 E2 48 D1 00 00 00 28 16 CE FE C7 48 D6 00 00 00 28 2F 5E FE 05 48 DB 00 00 00 28 49 BF 58 98 48 E0 00 00 00 28 66 0B 63 F5 48 E5 00 00 00 28 84 5F 9A 52 48 EA 00 00 00 28 A4 D9 A0 3F 48 EF 00 00 00 28 C7 98 58 5D 48 F4 00 00 00 28 EC BB EE A3 48 F9 00 00 00 29 0A 32 CB CD 48 FE 00 00 00 29 1F 5C 17 10 03 49 01 80 00 00 29 35 EB B6 EB 49 04 00 00 00 29 4D F4 6A AA 49 10 06 80 00 00 29 67 89 8C 37 49 09 00 00 00 29 82 BF 10 02 44 49 0B 80 00 00 29 9F A9 A2 C5 49 0E 00 00 00 29 BE 5E D0 69 49 10 10 80 00 00 29 DE F4 C0 FC 49 13 00 00 00 2A 00 C1 22 8C
2024-03-12 01:19:31.233 | R |   66 | 49 10 15 80 00 00 2A 13 0F 87 45 49 18 00 00 00 2A 26 71 C3 10 06 49 1A 80 00 00 2A 3A F4 65 AA 49 1D 00 00 00 2A 50 A4 76 AB 49 1F 80 00 00 2A 67 8F 3C D9 49 22 00 00 00 2A 7F C2 92 CA 49 24 80 03
2024-03-12 01:19:31.234 | W |    8 | 02 52 01 13 F4 FF 4B 03
2024-03-12 01:19:31.257 | R |  198 | 02 00 00 2A 99 4C 8B 5F 49 27 00 00 00 2A B4 3B CD 3E 49 29 80 00 00 2A D0 9F 45 6F 49 2C 00 00 00 2A EE 86 5F A1 49 2E 80 00 00 2B 07 00 71 7E 49 31 00 00 00 2B 17 8F 8A AD 49 33 80 00 00 2B 28 F8 CC 10 02 49 36 00 00 00 2B 3B 44 C1 F7 49 38 80 00 00 2B 4E 7C 2D CA 49 3B 00 00 00 2B 62 A8 0C 89 49 3D 80 00 00 2B 77 D1 89 01 49 40 00 00 00 2B 8E 10 02 14 5C 49 42 80 00 00 2B A5 43 49 FE 49 45 00 00 00 2B BD 9F 0B A8 49 47 80 00 00 2B D7 1F 68 D9 49 4A 00 00 00 2B F2 17 7D 8F 49 4C 80 00 00 2C 07 28 9A 5E 49 4F 00 00 00 2C 10 15 EB F4 4E 49 51 80 00 00 2C 25 5B 87 C7 49 54 00 00 00 2C 35
2024-03-12 01:19:31.273 | R |   62 | 7D 5D 62 49 56 80 00 00 2C 46 57 5E 0C 49 59 00 00 00 2C 57 EF B9 11 49 5B 80 00 00 2C 6A 4C C0 EC 49 5E 00 00 00 2C 7D 74 EB 47 49 60 80 00 00 2C 91 6E BF 65 49 63 00 00 00 2C A6 40 03
2024-03-12 01:19:31.273 | W |    8 | 02 52 01 14 F3 FF 4B 03
2024-03-12 01:19:31.288 | R |  124 | 02 E7 B7 49 65 80 00 00 2C BB F2 31 DC 49 68 00 00 00 2C D2 89 A0 3D 49 6A 80 00 00 2C EA 12 BE 55 49 6D 00 00 00 2D 01 45 EA 2C 49 6F 80 00 00 2D 0E 00 5A 0F 49 72 00 00 00 2D 1B 3C 5C 04 49 74 80 00 00 2D 28 FD C9 34 49 77 00 00 00 2D 37 48 71 FC 49 79 80 00 00 2D 46 20 52 B5 49 7C 00 00 00 2D 55 89 5E EC 49 7E 80 00 00 2D 65 87 AD 5E 49 81 00 00 00 2D 76 1F 5D 92 49
2024-03-12 01:19:31.303 | R |  127 | 83 80 00 00 2D 87 54 A0 A8 49 86 00 00 00 2D 99 2B C2 23 49 88 80 00 00 2D AB A9 04 BA 49 8B 00 00 00 2D BE D0 DF EC 49 8D 80 00 00 2D D2 A7 B9 9D 49 90 00 00 00 2D E6 F5 5B 67 49 92 80 00 00 2D FB F5 DD A6 49 95 00 00 00 2E 08 D6 D3 21 49 97 80 00 00 2E 14 10 10 8D 90 49 9A 00 00 00 2E 1F AA 5E 45 49 9C 80 00 00 2E 2B A6 92 97 49 9F 00 00 00 2E 38 07 6F 11 49 A1 80 00 00 2E 44
2024-03-12 01:19:31.318 | R |    7 | CF 4E 3A 49 A4 00 03
2024-03-12 01:19:31.318 | W |    8 | 02 52 01 15 F2 FF 4B 03
2024-03-12 01:19:31.333 | R |  124 | 02 00 00 2E 52 00 8A 9C 49 A6 80 00 00 2E 5F 9D 87 8A 49 A9 00 00 00 2E 6D A8 A8 58 49 AB 80 00 00 2E 7C 24 66 58 49 AE 00 00 00 2E 8B 13 32 0F 49 B0 80 00 00 2E 9A 77 89 36 49 B3 00 00 00 2E AA 53 F2 50 49 B5 80 00 00 2E BA AA F8 45 49 B8 00 00 00 2E CB 7F 2A 64 49 BA 80 00 00 2E DC D3 20 C9 49 BD 00 00 00 2E EE A9 7C 5B 49 BF 80 00 00 2F 00 82 6E FF 49 C2 00 00 00 2F
2024-03-12 01:19:31.349 | R |  124 | 09 F3 F9 E7 49 C4 80 00 00 2F 13 AA B5 F1 49 C7 00 00 00 2F 1D A8 00 C2 49 C9 80 00 00 2F 27 ED 35 CC 49 CC 00 00 00 2F 32 7B B7 19 49 CE 80 00 00 2F 3D 54 EB 1C 49 D1 00 00 00 2F 48 7A 38 44 49 D3 80 00 00 2F 53 ED 05 10 03 49 D6 00 00 00 2F 5F AE C2 C7 49 D8 80 00 00 2F 6B C0 E7 68 49 DB 00 00 00 2F 78 24 E8 B9 49 DD 80 00 00 2F 84 DC 26 93 49 E0 00 00 00 2F 91 E8 16
2024-03-12 01:19:31.364 | R |   10 | CC 49 E2 80 00 00 2F 9F 4A 03
2024-03-12 01:19:31.364 | W |    8 | 02 52 01 16 F1 FF 4B 03
2024-03-12 01:19:31.372 | R |   60 | 02 5B 34 49 E5 00 00 00 2F AD 04 53 A3 49 E7 80 00 00 2F BB 17 75 EE 49 EA 00 00 00 2F C9 85 63 E7 49 EC 80 00 00 2F D8 4F 93 62 49 EF 00 00 00 2F E7 77 90 32 49 F1 80 00 00 2F F6
2024-03-12 01:19:31.394 | R |  193 | FE D0 2E 49 F4 00 00 00 30 10 03 73 7A 92 49 F6 80 00 00 30 0B 98 C5 75 49 F9 00 00 00 30 13 F0 0E A8 49 FB 80 00 00 30 1C 7A 1C 16 49 FE 00 00 00 30 25 37 C9 A5 4A 00 40 00 00 30 2E 29 D2 40 4A 01 80 00 00 30 37 50 FB D0 4A 10 02 C0 00 00 30 40 AE 2D 3B 4A 04 00 00 00 30 4A 42 21 6D 4A 05 40 00 00 30 54 0D B4 4B 4A 10 06 80 00 00 30 5E 11 AB C0 4A 07 C0 00 00 30 68 4E E3 B2 4A 09 00 00 00 30 72 C6 2D 0A 4A 0A 40 00 00 30 7D 78 58 B0 4A 0B 80 00 00 30 88 66 37 8C 4A 0C C0 00 00 30 93 90 B0 84 4A 0E 00 00 00 30 9E F8 7E 83 4A 0F 40 00 00 30 AA 9E 93 6D 4A 10 10 80 00 00 30
2024-03-12 01:19:31.410 | R |    8 | B6 83 B5 2B 4A 11 C0 03
2024-03-12 01:19:31.410 | W |    8 | 02 52 01 17 F0 FF 4B 03
2024-03-12 01:19:31.426 | R |  117 | 02 00 00 30 C2 A8 CA A4 4A 13 00 00 00 30 CF 12 E5 44 4A 14 40 00 00 30 DB BE E2 66 4A 10 15 80 00 00 30 E8 AD 9D F1 4A 16 C0 00 00 30 F5 DF E8 CD 4A 18 00 00 00 31 01 AB 5A 70 4A 19 40 00 00 31 08 89 69 88 4A 1A 80 00 00 31 0F 8A 8F A3 4A 1B C0 00 00 31 16 AF 45 B2 4A 1D 00 00 00 31 1D F7 F9 AA 4A 1E 40 00 00 31 25 65 19 7E 4A 1F 80 00 00 31 2C F7
2024-03-12 01:19:31.442 | R |  143 | 13 21 4A 20 C0 00 00 31 34 AE 65 05 4A 22 00 00 00 31 3C 8B 72 1E 4A 23 40 00 00 31 44 8E B8 DF 4A 24 80 00 00 31 4C B8 A1 BB 4A 25 C0 00 00 31 55 09 A5 A5 4A 27 00 00 00 31 5D 82 38 10 10 4A 28 40 00 00 31 66 22 CC 6E 4A 29 80 00 00 31 6E EB D0 B3 4A 2A C0 00 00 31 77 DD B8 51 4A 2C 00 00 00 31 80 F9 01 BB 4A 2D 40 00 00 31 8A 3E 10 15 65 4A 2E 80 00 00 31 93 AD 6C 40 4A 2F C0 00 00 31 9D 47 79 C0 4A 31 00 00 00 31 A7 0C 03
2024-03-12 01:19:31.442 | W |    8 | 02 52 01 18 EF FF 5B 03
2024-03-12 01:19:31.457 | R |  122 | 02 B6 D7 4A 32 40 00 00 31 B0 FD 91 78 4A 33 80 00 00 31 BB 1A 82 96 4A 34 C0 00 00 31 C5 64 10 03 22 4A 36 00 00 00 31 CF DA 81 11 4A 37 40 00 00 31 DA 7E 6F D6 4A 38 80 00 00 31 E5 50 53 60 4A 39 C0 00 00 31 F0 50 8E A6 4A 3B 00 00 00 31 FB 7F A5 98 4A 3C 40 00 00 32 10 03 6F 10 03 14 4A 3D 80 00 00 32 09 36 17 65 4A 3E C0 00 00 32 0F 10 15 43 F9 4A 40 00 00 00
2024-03-12 01:19:31.472 | R |  133 | 32 10 15 0C CA C8 4A 41 40 00 00 32 1B 1C E2 CB 4A 42 80 00 00 32 21 45 C8 7D 4A 43 C0 00 00 32 27 86 CE B1 4A 45 00 00 00 32 2D E1 A7 B4 4A 46 40 00 00 32 34 57 95 24 4A 47 80 00 00 32 3A E6 00 8A 4A 48 C0 00 00 32 41 8E 5F BD 4A 4A 00 00 00 32 48 50 EF 36 4A 4B 40 00 00 32 4F 2D EB 6D 4A 4C 80 00 00 32 56 25 8B 5D 4A 4D C0 00 00 32 5D 38 10 10 FE 4A 4F 00 00 00 32 64 65 B0 8B 4A 50 40 00 00 32
2024-03-12 01:19:31.488 | R |    8 | 6B AE A9 3B 4A 51 80 03
2024-03-12 01:19:31.488 | W |    8 | 02 52 01 19 EE FF 5B 03
2024-03-12 01:19:31.503 | R |  117 | 02 00 00 32 73 13 34 C8 4A 52 C0 00 00 32 7A 93 8F AC 4A 54 00 00 00 32 82 2F F3 A0 4A 55 40 00 00 32 89 E8 9D 1D 4A 56 80 00 00 32 91 BD C5 DC 4A 57 C0 00 00 32 99 AF A7 97 4A 59 00 00 00 32 A1 BE 81 87 4A 5A 40 00 00 32 A9 EA 82 66 4A 5B 80 00 00 32 B2 34 10 02 2B 4A 5C C0 00 00 32 BA 9B 24 91 4A 5E 00 00 00 32 C3 14 50 EA 4A 5F 40 00 00 32 CB AB
2024-03-12 01:19:31.519 | R |  141 | 1F E5 4A 60 80 00 00 32 D4 5F E3 F7 4A 61 C0 00 00 32 DD 32 B8 9E 4A 63 00 00 00 32 E6 23 F0 51 4A 64 40 00 00 32 EF 33 8B 0F 4A 65 80 00 00 32 F8 61 F6 CC 4A 66 C0 00 00 33 00 D7 B5 40 4A 68 00 00 00 33 05 8E 00 D6 4A 69 40 00 00 33 0A 53 F9 A3 4A 6A 80 00 00 33 0F 29 C8 E4 4A 6B C0 00 00 33 14 0F 7C 55 4A 6D 00 00 00 33 19 05 3D 34 4A 6E 40 00 00 33 1E 0B 19 3D 4A 6F 80 00 00 33 23 21 39 AD 4A 70 C0 00 00 33 28 47 03
2024-03-12 01:19:31.519 | W |    8 | 02 52 01 1A ED FF 5B 03
2024-03-12 01:19:31.534 | R |  120 | 02 BA 01 4A 72 00 00 00 33 2D 7E 9A 38 4A 73 40 00 00 33 32 C6 1F 0A 4A 74 80 00 00 33 38 1E 3A B9 4A 75 C0 00 00 33 3D 87 31 FE 4A 77 00 00 00 33 43 00 F7 19 4A 78 40 00 00 33 48 8B C1 10 06 4A 79 80 00 00 33 4E 27 AB 3F 4A 7A C0 00 00 33 53 D4 B5 C6 4A 7C 00 00 00 33 59 93 17 95 4A 7D 40 00 00 33 5F 62 EC 27 4A 7E 80 00 00 33 65 44 33 7D 4A 7F C0 00 00 33
2024-03-12 01:19:31.550 | R |  138 | 6B 37 24 92 4A 81 00 00 00 33 71 3B BF 64 4A 82 40 00 00 33 77 52 3A EE 4A 83 80 00 00 33 7D 7A 97 2F 4A 84 C0 00 00 33 83 B4 FD 63 4A 86 00 00 00 33 8A 01 89 07 4A 87 40 00 00 33 90 60 47 D9 4A 88 80 00 00 33 96 D1 70 D4 4A 89 C0 00 00 33 9D 54 F6 37 4A 8B 00 00 00 33 A3 EB 0E FE 4A 8C 40 00 00 33 AA 93 C8 E7 4A 8D 80 00 00 33 B1 4F 3F 6E 4A 8E C0 00 00 33 B8 1D 8E 11 4A 90 00 00 00 33 BE FE C2 8E 4A 91 40 03
2024-03-12 01:19:31.550 | W |    8 | 02 52 01 1B EC FF 5B 03
2024-03-12 01:19:31.566 | R |  120 | 02 00 00 33 C5 F3 13 DE 4A 92 80 00 00 33 CC FA 82 10 02 4A 93 C0 00 00 33 D4 10 15 28 76 4A 95 00 00 00 33 DB 43 22 B8 4A 96 40 00 00 33 E2 84 9A 10 03 4A 97 80 00 00 33 E9 D9 8E 56 4A 98 C0 00 00 33 F1 42 28 ED 4A 9A 00 00 00 33 F8 BE 77 87 4A 9B 40 00 00 34 00 27 51 AF 4A 9C 80 00 00 34 10 03 F9 5D 19 4A 9D C0 00 00 34 07 D5 64 E0 4A 9F 00 00 00 34 0B BB
2024-03-12 01:19:31.582 | R |  141 | 7D A2 4A A0 40 00 00 34 0F AB B5 1E 4A A1 80 00 00 34 13 A6 12 32 4A A2 C0 00 00 34 17 AA 9B BE 4A A4 00 00 00 34 1B B9 6D 3F 4A A5 40 00 00 34 1F D2 86 B4 4A A6 80 00 00 34 23 F5 F5 DD 4A A7 C0 00 00 34 28 23 C8 77 4A A9 00 00 00 34 2C 4A DE 36 4A AA 40 00 00 34 30 7B E9 72 4A AB 80 00 00 34 34 B6 FE CA 4A AC C0 00 00 34 38 FC 1E 3E 4A AE 00 00 00 34 3D 4B 5C 6C 4A AF 40 00 00 34 41 A4 B9 53 4A B0 80 00 00 34 46 08 03
2024-03-12 01:19:31.582 | W |    8 | 02 52 01 1C EB FF 5B 03
2024-03-12 01:19:31.597 | R |  115 | 02 49 90 4A B1 C0 00 00 34 4A 76 10 06 46 4A B3 00 00 00 34 4E EE 0A F1 4A B4 40 00 00 34 53 70 57 90 4A B5 80 00 00 34 57 FC F3 10 03 4A B6 C0 00 00 34 5C 93 EB 09 4A B8 00 00 00 34 61 35 46 80 4A B9 40 00 00 34 65 E1 13 27 4A BA 80 00 00 34 6A 97 50 FE 4A BB C0 00 00 34 6F 58 14 A3 4A BD 00 00 00 34 74 23 64 F5 4A BE 40 00 00 34 78 F9 41 F4
2024-03-12 01:19:31.613 | R |  145 | 4A BF 80 00 00 34 7D D9 B9 5E 4A C0 C0 00 00 34 82 C4 D2 12 4A C2 00 00 00 34 87 BA A0 AF 4A C3 40 00 00 34 8C BB 1E 55 4A C4 80 00 00 34 91 C6 58 C2 4A C5 C0 00 00 34 96 DC 56 D6 4A C7 00 00 00 34 9B FD 26 4F 4A C8 40 00 00 34 A1 28 CE 0D 4A C9 80 00 00 34 A6 5F 54 EE 4A CA C0 00 00 34 AB A0 C1 D1 4A CC 00 00 00 34 B0 ED 22 76 4A CD 40 00 00 34 B6 44 76 DC 4A CE 80 00 00 34 BB A6 CC C2 4A CF C0 00 00 34 C1 14 2B 10 06 4A D1 00 03
2024-03-12 01:19:31.613 | W |    8 | 02 52 01 1D EA FF 5B 03
2024-03-12 01:19:31.628 | R |  118 | 02 00 00 34 C6 8C 98 89 4A D2 40 00 00 34 CC 10 10 23 08 4A D3 80 00 00 34 D1 9E C3 A5 4A D4 C0 00 00 34 D7 38 8E FC 4A D6 00 00 00 34 DC DD 8B ED 4A D7 40 00 00 34 E2 8D C1 58 4A D8 80 00 00 34 E8 49 2F 3C 4A D9 C0 00 00 34 EE 0F E3 58 4A DB 00 00 00 34 F3 E1 E4 8C 4A DC 40 00 00 34 F9 BF 39 B5 4A DD 80 00 00 34 FF A7 F0 93 4A DE C0 00 00 35 10 02 CE
2024-03-12 01:19:31.644 | R |  131 | 01 23 4A E0 00 00 00 35 05 CD C1 B6 4A E1 40 00 00 35 08 D3 3A 10 03 4A E2 80 00 00 35 0B DE 6D 79 4A E3 C0 00 00 35 0E EF 5F 88 4A E5 00 00 00 35 12 10 06 17 0F 4A E6 40 00 00 35 10 15 22 90 9E 4A E7 80 00 00 35 18 44 D6 84 4A E8 C0 00 00 35 1B 6C EC 32 4A EA 00 00 00 35 1E 9A CE 36 4A EB 40 00 00 35 21 CE 83 71 4A EC 80 00 00 35 25 08 12 C2 4A ED C0 00 00 35 28 47 78 B8 4A EF 00 00 00 35
2024-03-12 01:19:31.660 | R |   13 | 2B 8C BC 34 4A F0 40 00 00 35 2E D7 03
2024-03-12 01:19:31.660 | W |    8 | 02 52 01 1E E9 FF 5B 03
2024-03-12 01:19:31.669 | R |   61 | 02 E0 A5 4A F1 80 00 00 35 32 28 E9 7A 4A F2 C0 00 00 35 35 7F D6 B4 4A F4 00 00 00 35 38 DC AF 31 4A F5 40 00 00 35 3C 3F 72 F2 4A F6 80 00 00 35 3F A8 25 67 4A F7 C0 00 00 35 43 16
2024-03-12 01:19:31.690 | R |  193 | CD 6E 4A F9 00 00 00 35 46 8B 67 98 4A FA 40 00 00 35 4A 05 FA C4 4A FB 80 00 00 35 4D 86 8A 62 4A FC C0 00 00 35 51 0D 16 71 4A FE 00 00 00 35 54 99 A2 62 4A FF 40 00 00 35 58 2C 31 A4 4B 00 40 00 00 35 5B C4 C7 A6 4B 00 E0 00 00 35 5F 63 64 69 4B 01 80 00 00 35 63 08 0E CC 4B 10 02 20 00 00 35 66 B2 C6 CF 4B 10 02 C0 00 00 35 6A 63 8F E1 4B 10 03 60 00 00 35 6E 1A 6A 10 02 4B 04 00 00 00 35 71 D7 5C 12 4B 04 A0 00 00 35 75 9A 62 A1 4B 05 40 00 00 35 79 63 87 FE 4B 05 E0 00 00 35 7D 32 C5 4A 4B 10 06 80 00 00 35 81 0F 29 D6 4B 07 20 00 00 35 84 F1 D6 6C 4B 07 C0 00 00 35
2024-03-12 01:19:31.701 | R |    8 | 88 DA CE 7A 4B 08 60 03
2024-03-12 01:19:31.701 | W |    8 | 02 52 01 1F E8 FF 5B 03
2024-03-12 01:19:31.718 | R |  134 | 02 00 00 35 8C CA 12 10 02 4B 09 00 00 00 35 90 BF A4 71 4B 09 A0 00 00 35 94 BB 89 39 4B 0A 40 00 00 35 98 BD C0 59 4B 0A E0 00 00 35 9C C6 50 B0 4B 0B 80 00 00 35 A0 D5 3A 3E 4B 0C 20 00 00 35 A4 EA 80 72 4B 0C C0 00 00 0F 07 A1 20 07 A1 20 0F 42 40 41 00 00 00 00 00 00 01 05 99 98 00 00 01 44 62 3D 70 A3 0E 01 7A 10 10 00 36 10 02 07 A1 20 FF 07 A1 20 00 10 02 43 6A E1 47 AE C0 E8 86 3D 58 C6 19
2024-03-12 01:19:31.738 | R |  130 | 1B 7B 88 4B AF 4A D1 DA 47 0B 00 00 00 44 62 3D 70 A3 C0 E8 86 3D 58 C6 19 1B 7B 88 4B AF 4A D1 DA 47 83 00 00 00 08 43 6A E1 47 AE 3B DF E7 29 10 06 C1 FF CA 3C 3E 4B 93 59 DB 49 C3 50 00 00 00 44 62 3D 70 A3 3B DF E7 29 10 06 C1 FF CA 3C 3E 4B 93 59 DB 49 C3 40 00 00 00 44 F7 5C 28 F5 3B DF E7 29 10 06 C1 FF CA 3C 3E 4B 93 59 DB 49 C3 B0 00 00 00 45 47 AE 14 7A 3E 41 9E 65 C4 C4 1B 03
2024-03-12 01:19:31.738 | W |    8 | 02 52 01 20 E7 FF 6B 03
2024-03-12 01:19:31.747 | R |   74 | 02 16 F0 11 4B A9 98 9D 8F C3 B0 00 00 00 45 94 28 F5 C2 40 0D 52 CC 3F C6 1C 8B B7 59 4C 10 10 3B 5E B6 C4 68 00 00 00 45 E8 28 F5 C2 41 C7 69 74 0F C8 2C 5F 63 51 4D 2A 28 B1 E4 C5 54 00 00 00 46 17 14 7A E1 43 43 E2 FF
2024-03-12 01:19:31.769 | R |  189 | 04 CA 10 02 1E 2B 70 4E D1 3B 10 03 D1 C5 C8 00 00 00 46 41 28 F5 C2 44 D4 89 6F 93 CB BA 55 D0 7B 50 B2 FA CA 5D 46 94 00 00 00 10 06 43 68 F5 C2 8F 3F F0 0D 80 1B 44 62 66 66 66 3F F0 26 45 E4 44 F9 1E B8 51 3F F0 54 CD B7 45 49 1E B8 51 3F F0 8F C9 36 45 96 3D 70 A3 3F F1 00 60 78 45 E3 85 1E B8 3F F1 BA A1 51 43 68 F5 C2 8F 3F F0 29 28 17 44 62 66 66 66 3F F0 43 E5 32 44 F9 1E B8 51 3F F0 72 6D 04 45 49 1E B8 51 3F F0 AE 10 10 49 45 96 3D 70 A3 3F F1 1D BC A9 45 E3 85 1E B8 3F F1 D3 ED 52 10 06 43 68 F5 C2 8F 40 00 00 00 00 44 62 66 66 66 40 00 00 00 00 03
2024-03-12 01:19:31.770 | W |    8 | 02 52 01 21 E6 FF 6B 03
2024-03-12 01:19:31.786 | R |  122 | 02 44 F9 1E B8 51 40 00 00 00 00 45 49 1E B8 51 40 00 00 00 00 45 96 3D 70 A3 40 00 00 00 00 45 E3 85 1E B8 40 00 00 00 00 43 68 F5 C2 8F 40 00 00 00 00 44 62 66 66 66 40 00 00 00 00 44 F9 1E B8 51 40 00 00 00 00 45 49 1E B8 51 40 00 00 00 00 45 96 3D 70 A3 40 00 00 00 00 45 E3 85 1E B8 40 00 00 00 00 10 03 D0 90 10 03 D0 90 07 A1 20 42 00 00 00 00 01 6F 30 10 06
2024-03-12 01:19:31.801 | R |  138 | 68 A0 00 00 01 44 F7 85 1E B8 0E 01 3D 07 00 36 10 02 10 03 D0 90 FF 10 03 D0 90 00 10 03 43 6A E1 47 AE C2 44 04 5B FB 46 8B 69 BC F6 4B 4B 01 B6 0D 47 1B 00 00 00 44 62 3D 70 A3 C2 44 04 5B FB 46 8B 69 BC F6 4B 4B 01 B6 0D 47 27 00 00 00 44 F7 85 1E B8 C2 44 04 5B FB 46 8B 69 BC F6 4B 4B 01 B6 0D 47 5C 00 00 00 08 43 6A E1 47 AE 3B 10 15 B3 52 F4 C1 1F 7E 89 AB 4B B6 C3 8C CB C2 E0 00 00 00 44 62 3D 70 A3 3B
2024-03-12 01:19:31.817 | R |    6 | 10 15 B3 52 F4 03
2024-03-12 01:19:31.817 | W |    8 | 02 52 01 22 E5 FF 6B 03
2024-03-12 01:19:31.829 | R |   93 | 02 C1 1F 7E 89 AB 4B B6 C3 8C CB C3 40 00 00 00 44 F7 85 1E B8 3B 10 15 B3 52 F4 C1 1F 7E 89 AB 4B B6 C3 8C CB C3 20 00 00 00 45 47 C2 8F 5C 3D 63 BE 76 86 C3 37 B5 DA 9E 4B C2 F0 9A B0 C3 90 00 00 00 45 94 28 F5 C2 3F 10 02 84 32 B2 C5 0D DF 14 7F 4B F8 51 E1 1B C3 90 00 00 00
2024-03-12 01:19:31.848 | R |  159 | 45 E8 28 F5 C2 40 C9 6A 8D 66 C7 2E 10 06 1F EA 4C A1 FC 5F 33 C4 68 00 00 00 46 17 14 7A E1 42 45 D1 74 5D C9 10 03 C6 F2 D5 4E 07 A6 10 06 13 C4 58 00 00 00 46 41 28 F5 C2 43 E4 C7 26 D4 CA CA C5 ED 45 4F D2 5F 97 9A C3 C0 00 00 00 10 06 43 68 F5 C2 8F 3F F0 0D 80 1B 44 62 66 66 66 3F F0 26 45 E4 44 F9 1E B8 51 3F F0 54 CD B7 45 49 1E B8 51 3F F0 8F C9 36 45 96 3D 70 A3 3F F1 00 60 78 45 E3 85 1E B8 3F F1 BA A1 51 43 68 F5 C2 8F 3F F0 29 28 17 44 62 66 66 66 3F F0 43 E5
2024-03-12 01:19:31.864 | R |   11 | 32 44 F9 1E B8 51 3F F0 72 6D 03
2024-03-12 01:19:31.864 | W |    8 | 02 52 01 23 E4 FF 6B 03
2024-03-12 01:19:31.880 | R |  133 | 02 04 45 49 1E B8 51 3F F0 AE 10 10 49 45 96 3D 70 A3 3F F1 1D BC A9 45 E3 85 1E B8 3F F1 D3 ED 52 10 06 43 68 F5 C2 8F 40 00 00 00 00 44 62 66 66 66 40 00 00 00 00 44 F9 1E B8 51 40 00 00 00 00 45 49 1E B8 51 40 00 00 00 00 45 96 3D 70 A3 40 00 00 00 00 45 E3 85 1E B8 40 00 00 00 00 43 68 F5 C2 8F 40 00 00 00 00 44 62 66 66 66 40 00 00 00 00 44 F9 1E B8 51 40 00 00 00 00 45 49 1E B8 51 40 00 00
